,ev_id,ntsb_no,ev_date,ev_type,Aircraft_Key,aircraft category,flight purpose,acft_make,acft_model,homebuilt,num_eng,eng_no,eng_type,damage,far_part,regis_no,ev_city,ev_state,ev_country,latitude,longitude,ev_nr_apt_id,apt_name,ev_highest_injury,inj_tot_f,inj_tot_s,inj_tot_m,inj_tot_n,wx_cond_basic,Occurrence_No,broad phase of flight,specific phase of flight,Occurrence
37184,20190514X85601,ERA19IA178,2019-05-09,INC,1.0,Airplane,,Cessna,550,N,2.0,2.0,TJ,,135,N744AT,Savannah,GA,USA,032745N,0081123W,SAV,Savannah/Hilton Head Intl,NONE,0.0,0.0,0.0,7.0,VMC,3.0,Enroute,Enroute-Cruise,Loss of engine power (total)
37185,20190512X91827,GAA19CA280,2019-05-09,ACC,1.0,Airplane,Instructional,PIPER,PA28,N,1.0,1.0,REC,SUBS,091,N7855W,Charlotte,NC,USA,351247N,0080405W,8A6,WILGROVE AIR PARK,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Approach,Approach-VFR Pattern Final,Other weather encounter
37186,20190509X23544,ERA19LA169,2019-05-09,ACC,1.0,Airplane,Instructional,HAWKER SIDDELEY,HUNTER,N,1.0,1.0,TJ,SUBS,PUBU,N343AX,Newport News,VA,USA,037755N,0762935W,PHF,Newport News/Williamsburg Intl,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing-Landing Roll,Landing gear collapse
37187,20190510X95515,GAA19CA255,2019-05-10,ACC,1.0,Airplane,Flight Test,Elmwood,CHRISTAVIA MK I,Y,1.0,1.0,REC,SUBS,091,N107DM,Roseburg,OR,USA,431422N,1232121W,RBG,Roseburg Rgnl,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Landing,Landing-Landing Roll,Collision with terr/obj (non-CFIT)
37188,20190511X25804,GAA19CA256,2019-05-10,ACC,1.0,Airplane,Personal,Jordan Valley Llc,CCX-2000,Y,1.0,1.0,REC,SUBS,091,N776RT,Logandale,NV,USA,361427N,1141030W,,,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Unknown specific phase,Collision with terr/obj (non-CFIT)
37189,20190512X35801,GAA19CA258,2019-05-11,ACC,1.0,Airplane,Personal,Cessna,172,N,1.0,1.0,REC,SUBS,091,N21794,Dexter,MI,USA,422537N,0083520W,2E8,Cackleberry,SERS,0.0,2.0,2.0,0.0,VMC,1.0,Initial Climb,Initial Climb,Miscellaneous/other
37190,20190513X63920,GAA19CA262,2019-05-11,ACC,1.0,Airplane,Personal,Cub Crafters,CARBON CUB EX,Y,,,,SUBS,091,N56XC,Grand Junction,CO,USA,385752N,1083910W,,,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
37191,20190511X81437,GAA19CA257,2019-05-11,ACC,1.0,Airplane,Personal,Cessna,182,N,1.0,1.0,REC,SUBS,091,N6314B,Glades Park,CO,USA,003919N,0108464W,Pvt,Reese Private Strip,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Post-Impact,Post-Impact,Landing gear collapse
37192,20190512X92801,GAA19CA264,2019-05-11,ACC,1.0,Airplane,,Aero Commander,695,N,2.0,1.0,TP,SUBS,091,N51DM,Mount Holly,NJ,USA,395631N,0745055W,VAY,SOUTH JERSEY RGNL,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Unknown broad phase,Takeoff,Runway incursion animal
37193,20190511X33053,CEN19FA140,2019-05-11,ACC,1.0,Airplane,Aerial Application,Air Tractor,AT502,N,1.0,1.0,TP,DEST,137,N713LA,Eagle Lake,TX,USA,293058N,0962352W,,,FATL,1.0,0.0,0.0,0.0,IMC,2.0,Enroute,Enroute,Attempted remediation/recovery
37194,20190511X74832,ERA19FA170,2019-05-11,ACC,1.0,Airplane,Personal,Piper,PA 30,N,2.0,1.0,REC,DEST,091,N7650Y,Naples,FL,USA,026129N,0814226W,APF,Naples Municipal Airport,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Approach,Approach-IFR Final Approach,Birdstrike
37195,20190513X45808,GAA19CA260,2019-05-12,ACC,1.0,Airplane,Positioning,Cessna,A185,N,1.0,1.0,REC,SUBS,091,N2429E,Northway,AK,USA,625740N,1415541W,ORT,Northway,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing,Loss of control on ground
37196,20190514X00507,GAA19CA263,2019-05-12,ACC,1.0,Airplane,Personal,Stinson,108,N,1.0,1.0,REC,SUBS,091,N6392M,Soldotna,AK,USA,603129N,1505947W,PVT,Mackey Lake private strip,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Landing,Landing,Nose over/nose down
37197,20190512X00615,WPR19FA143,2019-05-12,ACC,1.0,Weight shift,Personal,Top Dog,TopDog Ultralight,Y,1.0,1.0,REC,SUBS,091,UNREG,Creswell,OR,USA,435546N,0123023W,77S,Hobby Field,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Loss of control in flight
37198,20190514X92407,WPR19LA144,2019-05-13,ACC,1.0,Airplane,Personal,Piper,PA28R,N,1.0,1.0,REC,SUBS,091,N4992J,Gila Bend,AZ,USA,325736N,1124012W,E63,Gila Bend Muni,MINR,0.0,0.0,0.0,0.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
37199,20190513X03825,CEN19FA165,2019-05-13,ACC,1.0,Airplane,,BEECH,V35,N,1.0,1.0,REC,SUBS,091,N1561Z,Frankfort,MI,USA,443722N,0861950W,,,FATL,2.0,0.0,0.0,0.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
37200,20190514X70427,CEN19MA141,2019-05-13,ACC,,,,,,,,,,,,,Ketchikan,AK,USA,552532N,1313018W,,,FATL,6.0,9.0,9.0,0.0,VMC,,,,
37201,20190513X55350,GAA19CA261,2019-05-13,ACC,1.0,Airplane,Instructional,Siai-Marchetti,SM,N,1.0,1.0,TP,SUBS,091,N772DW,Belgrade,MT,USA,045472N,0111939W,BZN,BOZEMAN YELLOWSTONE INTL,NONE,0.0,0.0,0.0,2.0,VMC,4.0,Landing,Landing,Nose over/nose down
37202,20190513X13607,GAA19CA259,2019-05-13,ACC,1.0,Airplane,Personal,Cessna,182,N,1.0,1.0,REC,SUBS,091,N8448S,Crossett,AR,USA,331042N,0915249W,CRT,Z M Jack Stell Field,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing-Landing Roll,Runway excursion
37203,20190521X90550,CEN19LA169,2019-05-14,ACC,1.0,Airplane,Personal,Cessna,162,N,1.0,1.0,REC,SUBS,091,N5213Z,Las Animas,CO,USA,003857N,0103123W,PVT,Private,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Landing,Landing,Nose over/nose down
37204,20190515X82057,GAA19CA266,2019-05-14,ACC,1.0,Airplane,Personal,RYAN JOHN STEFFEY,SUBSONEX,Y,1.0,1.0,TJ,SUBS,091,N224P,Latrobe,PA,USA,401623N,0792437W,LBE,Arnold Palmer Rgnl,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Unknown broad phase,Takeoff,Loss of control in flight
37205,20190515X14224,WPR19LA157,2019-05-14,ACC,1.0,Airplane,Personal,Vought,F4U-7,N,1.0,1.0,REC,SUBS,091,N965CV,Jerome,ID,USA,424331N,1142650W,JER,JEROME COUNTY,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Unknown broad phase,Takeoff,Miscellaneous/other
37206,20190516X61832,GAA19CA269,2019-05-14,ACC,1.0,Airplane,Instructional,Cessna,172,N,1.0,1.0,REC,SUBS,091,N8159U,Tomball,TX,USA,030342N,0953310W,DWH,David Wayne Hooks Memorial,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Loss of control on ground
37207,20190517X91436,GAA19CA270,2019-05-15,ACC,1.0,Airplane,Aerial Application,Grumman,G164,N,1.0,1.0,TP,DEST,137,N4865,Lane City,TX,USA,291058N,0955938W,,,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Low altitude operations
37208,20190520X43445,CEN19LA146,2019-05-15,ACC,1.0,Helicopter,Business,SIKORSKY,S76,N,2.0,1.0,TS,SUBS,135,N761AF,Morrilton,AR,USA,003566N,0924555W,BDQ,MORRILTON MUNI,NONE,0.0,0.0,0.0,6.0,VMC,1.0,Enroute,Enroute-Cruise,Powerplant sys/comp malf/fail
37209,20190517X00154,CEN19FA143,2019-05-15,ACC,1.0,Airplane,Ferry,Beech,60,N,2.0,1.0,REC,DEST,091,N60RK,Loveland,CO,USA,402753N,0010558W,FNL,Northern Colorado Regional,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Approach,Approach-VFR Pattern Downwind,Loss of engine power (total)
37210,20190610X74804,WPR19LA165,2019-05-15,ACC,1.0,Airplane,Personal,Cessna,T210,N,1.0,1.0,REC,SUBS,091,N732DK,Medford,OR,USA,423220N,1225414W,OR96,Beagle Sky Ranch,MINR,0.0,0.0,0.0,0.0,VMC,5.0,Initial Climb,Initial Climb,Fuel related
37211,20190516X00135,GAA19CA267,2019-05-15,ACC,1.0,Airplane,Personal,Cessna,172,N,1.0,1.0,REC,SUBS,091,N5788R,Manvel,TX,USA,292845N,0951936W,3T2,Wolfe Air Park,MINR,0.0,0.0,0.0,0.0,VMC,4.0,Landing,Landing,Nose over/nose down
37212,20190515X74858,WPR19FA145,2019-05-15,ACC,,,,,,,,,,,,,Pleasant Grove,CA,USA,038537N,1212526W,25CL,Van Dyke Strip,FATL,2.0,0.0,0.0,0.0,VMC,,,,
37213,20190520X83913,ERA19LA173,2019-05-15,ACC,1.0,Helicopter,Personal,Hughes,269B,N,1.0,1.0,REC,SUBS,091,N9422F,Hampton,GA,USA,332329N,0841932W,HMP,Henry County Airport,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Ground resonance
37214,20190516X24126,WPR19FA146,2019-05-15,ACC,1.0,Airplane,Personal,Aviat,A1,N,1.0,1.0,REC,DEST,091,N236AM,Santa Ynez,CA,USA,344128N,1195712W,,,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute-Cruise,Control flight into terr/obj
37215,20190515X51758,ERA19LA171,2019-05-15,ACC,1.0,Helicopter,Positioning,Bell,206,N,1.0,1.0,TS,SUBS,091,N26BB,New York,NY,USA,404516N,0074025W,KJRA,West 30th St Heliport,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Maneuvering,Maneuvering-Hover,Loss of tail rotor effectiveness
37216,20190521X95005,GAA19CA272,2019-05-16,ACC,1.0,Airplane,Personal,Piper,PA28,N,1.0,1.0,REC,SUBS,091,N6753W,Maitland,FL,USA,283748N,0812322W,,,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Landing,Landing,Collision with terr/obj (non-CFIT)
37217,20190515X30948,CEN19LA142,2019-05-16,ACC,1.0,Airplane,Instructional,Piper,PA44,N,,1.0,REC,SUBS,091,N39693,Centralia,IL,USA,383054N,0089528W,ENL,Centralia Municipal Airport,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Maneuvering,Maneuvering,Sys/Comp malf/fail (non-power)
37218,20190519X90420,ERA19LA177,2019-05-16,ACC,1.0,Airplane,Personal,ZENITH,CH750,Y,1.0,1.0,REC,SUBS,091,N750GZ,Savannah,TN,USA,003594N,0881244W,SNH,SAVANNAH-HARDIN COUNTY,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Enroute,Enroute-Cruise,Electrical system malf/failure
37219,20190517X23729,WPR19FA148,2019-05-17,ACC,1.0,Helicopter,Personal,Robinson,R44,N,1.0,1.0,REC,SUBS,091,N744TW,Alpine,UT,USA,040309N,1114438W,,,FATL,2.0,0.0,0.0,0.0,IMC,5.0,Enroute,Enroute-Change of cruise level,Loss of control in flight
37220,20190520X82011,GAA19CA271,2019-05-17,ACC,1.0,Airplane,Aerial Application,Ayres,S 2R,N,1.0,1.0,REC,SUBS,137,N5675X,Stuttgart,AR,USA,343551N,0913430W,SGT,Stuttgart Municipal Carl Humph,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
37221,20190521X01250,CEN19LA147,2019-05-17,ACC,1.0,Airplane,Personal,Cessna,P210,N,1.0,1.0,REC,SUBS,091,N4861P,Yankeetown,FL,USA,029028N,0825042W,,,MINR,0.0,0.0,0.0,0.0,VMC,4.0,Landing,Landing,Ditching
37222,20190529X45037,GAA19CA292,2019-05-18,ACC,1.0,Airplane,Personal,Stearman,B75N1,N,1.0,1.0,REC,SUBS,091,N75577,Bradford,PA,USA,414811N,0783824W,BFD,Bradford Rgnl,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing,Miscellaneous/other
37223,20190518X50852,CEN19FA144,2019-05-18,ACC,1.0,Airplane,Personal,Vans,RV6,Y,1.0,1.0,REC,DEST,091,N596JB,Chillicothe,OH,USA,039173N,0825228W,,,FATL,1.0,0.0,0.0,0.0,VMC,2.0,Enroute,Enroute,Loss of engine power (partial)
37224,20190604X93251,GAA19CA310,2019-05-18,ACC,1.0,Airplane,Personal,Piper,PA23,N,2.0,1.0,REC,SUBS,091,N6562A,Atlanta,GA,USA,332128N,0843421W,FFC,ATLANTA RGNL FALCON FIELD,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Runway incursion animal
37225,20190627X30321,GAA19CA373,2019-05-19,ACC,1.0,Airplane,Personal,Flight Design,CTSW,N,,1.0,REC,SUBS,091,N153SW,Blairesville,GA,USA,345116N,0835950W,DZJ,Blairsville,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Approach,Approach-VFR Pattern Final,Other weather encounter
37226,20190519X85324,WPR19FA150,2019-05-19,ACC,1.0,Airplane,Personal,Beech,35,N,1.0,1.0,REC,SUBS,091,N1888D,Melba,ID,USA,432523N,1164245W,ID40,Sunrise Airpark Airport,FATL,1.0,0.0,0.0,0.0,VMC,2.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
37227,20190523X64224,GAA19CA296,2019-05-19,ACC,1.0,Airplane,Personal,Cessna,182,N,1.0,1.0,REC,SUBS,091,N2462Q,Orangeburg,SC,USA,033376N,0804138W,Pvt,Private Field,NONE,0.0,0.0,0.0,4.0,VMC,1.0,Landing,Landing,Hard landing
37228,20190520X14645,ANC19FA019,2019-05-20,ACC,1.0,Airplane,,De Havilland,DHC 2,N,1.0,2.0,REC,SUBS,135,N67667,Metlakatla,AK,USA,055754N,1313414W,MTM,Metlakatla,FATL,2.0,0.0,0.0,0.0,VMC,2.0,Prior to flight,Prior to flight,Preflight or dispatch event
37229,20190521X02331,WPR19FA152,2019-05-21,ACC,1.0,Airplane,Personal,Cessna,A185,N,1.0,1.0,REC,SUBS,091,N5457X,Whittier,AK,USA,605438N,1474615W,,,FATL,1.0,1.0,1.0,0.0,VMC,2.0,Landing,Landing-Flare/Touchdown,Nose over/nose down
37230,20190522X55614,GAA19CA277,2019-05-21,ACC,1.0,Airplane,Aerial Application,Grumman,G164,N,1.0,1.0,TP,DEST,137,N7500K,Pearsall,TX,USA,285044N,0985241W,,,SERS,0.0,1.0,1.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Collision with terr/obj (non-CFIT)
37231,20190523X34552,GAA19CA276,2019-05-22,ACC,1.0,Airplane,Personal,Piper,J3C,N,1.0,1.0,REC,SUBS,091,N30683,Louisa,VA,USA,038036N,0077582W,LKU,LOUISA COUNTY/FREEMAN FIELD,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Landing,Runway excursion
37232,20190523X52847,CEN19LA149,2019-05-22,ACC,1.0,Airplane,Personal,CHISTOV,CHALLENGER,Y,1.0,1.0,REC,DEST,091,N638DC,Raymond,MS,USA,032713N,0901846W,PVT,Private,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
37233,20190522X24455,WPR19LA153,2019-05-22,ACC,1.0,Airplane,Personal,Cessna,195,N,1.0,1.0,REC,SUBS,091,N1008D,Socorro,NM,USA,034113N,0106547W,ONM,Socorro Municipal Airport,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Landing,Landing-Landing Roll,Landing gear collapse
37234,20190522X55002,CEN19FA148,2019-05-22,ACC,1.0,Airplane,Personal,CESSNA,S550,N,2.0,1.0,TF,DEST,091,N311G,Greenfield,IN,USA,039515N,0085531W,MQJ,INDIANAPOLIS RGNL,FATL,2.0,0.0,0.0,0.0,IMC,2.0,Initial Climb,Initial Climb,Aerodynamic stall/spin
37235,20190524X15229,GAA19CA279,2019-05-23,ACC,1.0,Helicopter,Instructional,Guimbal,CABRI,N,1.0,1.0,REC,SUBS,091,N369PA,St. Louis,IL,USA,383413N,0090918W,CPS,St Louis Downtown,NONE,0.0,0.0,0.0,2.0,VMC,5.0,Landing,Unknown specific phase,Dynamic Rollover
37236,20190524X20012,ERA19TA192,2019-05-23,ACC,1.0,Airplane,Personal,Cessna,172,N,1.0,1.0,REC,SUBS,091,N64003,Stafford,VA,USA,382353N,0772720W,RMN,Stafford Regional Airport,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
37237,20190524X10703,CEN19LA150,2019-05-23,ACC,1.0,Airplane,Personal,Piper,PA28,N,1.0,1.0,REC,DEST,091,N1568J,McKinney,TX,USA,331216N,0964448W,T31,Aero Country Airport,SERS,0.0,2.0,2.0,0.0,VMC,1.0,Landing,Unknown specific phase,Abnormal runway contact
37238,20190604X64242,GAA19CA312,2019-05-23,ACC,1.0,Airplane,Instructional,Cessna,172,N,1.0,1.0,REC,SUBS,091,N273EB,Nogalas,AZ,USA,031254N,1105052W,OLS,Nogales Intl,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Taxi,Taxi-from Runway,Collision with terr/obj (non-CFIT)
37239,20190523X52004,GAA19CA278,2019-05-23,ACC,1.0,Helicopter,Aerial Application,Bell,206,N,1.0,1.0,TS,SUBS,137,N158H,Pittsfield,IL,USA,039396N,0904836W,PPQ,Pittsfield Penstone Muni,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Low altitude operations
37240,20190528X43232,GAA19CA283,2019-05-24,ACC,1.0,Airplane,Personal,Rockwell,S2R,N,1.0,1.0,TP,SUBS,091,N5569X,Grangeville,ID,USA,455516N,0116134W,,,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Aerodynamic stall/spin
37241,20190528X83837,GAA19CA284,2019-05-24,ACC,1.0,Helicopter,Instructional,Schweizer,269C,N,1.0,1.0,REC,SUBS,091,N269P,Riverside,CA,USA,033577N,1172642W,RAL,Riverside Muni,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Maneuvering,Maneuvering-Hover,Unknown or undetermined
37242,20190524X14613,ERA19LA180,2019-05-24,ACC,1.0,Airplane,Positioning,Cessna,560,N,2.0,2.0,TF,DEST,091,N832R,Atlantic Ocean,AO,USA,037383N,0725139W,,,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute-Cruise,Unknown or undetermined
37243,20190524X92848,WPR19FA154,2019-05-24,ACC,1.0,Airplane,Personal,Cirrus,SR22,N,,1.0,REC,DEST,091,N809SR,Grover,UT,USA,381028N,1111455W,,,FATL,2.0,0.0,0.0,0.0,VMC,3.0,Enroute,Enroute-Change of cruise level,Collision with terr/obj (non-CFIT)
37244,20190528X71458,CEN19LA153,2019-05-25,ACC,1.0,Airplane,Personal,Champion,8KCAB,N,1.0,1.0,REC,SUBS,091,N68557,Fredericksburg,TX,USA,301655N,0985128W,,,MINR,0.0,0.0,0.0,0.0,VMC,2.0,Landing,Landing-Flare/Touchdown,Collision during takeoff/land
37245,20190528X32306,DCA19CA151,2019-05-25,ACC,1.0,Airplane,,BOEING,737-8H4,N,2.0,1.0,TF,,121,N8697C,Waycross,GA,USA,305639N,0821148W,,,SERS,0.0,1.0,1.0,126.0,VMC,1.0,Enroute,Enroute-Descent,Turbulence encounter
37246,20190526X53932,GAA19CA285,2019-05-25,ACC,1.0,Airplane,Instructional,PIPER,PA18,N,1.0,1.0,REC,SUBS,091,N997CC,Cody,WY,USA,443113N,0109126W,COD,Yellowstone Rgnl,NONE,0.0,0.0,0.0,2.0,VMC,4.0,Landing,Landing,Loss of control on ground
37247,20190525X64427,GAA19CA337,2019-05-25,ACC,1.0,Airplane,Personal,Vans,RV10,Y,1.0,1.0,REC,SUBS,091,N702CL,Fort Drum,FL,USA,273231N,0804959W,FL75,Indian Hammock,NONE,0.0,0.0,0.0,2.0,VMC,3.0,Landing,Landing,Hard landing
37248,20190525X64158,GAA19CA287,2019-05-25,ACC,1.0,Airplane,Personal,JIHLAVAN AIRPLANES SRO,KP5,N,1.0,1.0,REC,SUBS,091,N235KP,East Haddam,CT,USA,412647N,0722727W,42B,GOODSPEED,NONE,0.0,0.0,0.0,2.0,VMC,4.0,Unknown broad phase,Takeoff,Landing gear collapse
37249,20190525X02531,ERA19FA179,2019-05-25,ACC,1.0,Airplane,Personal,Cessna,TR182,N,1.0,1.0,REC,DEST,091,N6123T,St. Simons Island,GA,USA,311357N,0812117W,,,FATL,1.0,0.0,0.0,0.0,VMC,1.0,Approach,Approach,Loss of control in flight
37250,20190528X53638,CEN19LA156,2019-05-25,ACC,1.0,Airplane,Aerial Application,Rockwell,S 2R,N,1.0,1.0,TP,SUBS,137,N4907X,Oakes,ND,USA,046549N,0975510W,,,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Maneuvering,Maneuvering-Low-alt flying,Loss of engine power (total)
37251,20190528X81010,GAA19CA286,2019-05-26,ACC,1.0,Airplane,Personal,Cessna,180,N,1.0,1.0,REC,SUBS,091,N3EH,Takotna,AK,USA,006307N,0156222W,A77,Yankee Creek 2,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Unknown broad phase,Takeoff,Collision with terr/obj (non-CFIT)
37252,20190527X21346,WPR19LA155,2019-05-26,ACC,1.0,Airplane,Personal,Cessna,150,N,1.0,1.0,REC,SUBS,091,N8746S,Garberville,CA,USA,040518N,1234827W,O16,Garberville,SERS,0.0,1.0,1.0,0.0,VMC,2.0,Initial Climb,Initial Climb,Unknown or undetermined
37253,20190528X74808,CEN19LA152,2019-05-26,ACC,1.0,Airplane,Personal,RAND ROBINSON,KR2,Y,1.0,1.0,REC,SUBS,091,N886MJ,Poplar Grove,IL,USA,422034N,0885348W,C77,Poplar Grove,MINR,0.0,0.0,0.0,0.0,VMC,1.0,Enroute,Enroute,Loss of engine power (partial)
37254,20190528X74208,GAA19CA288,2019-05-26,ACC,1.0,Airplane,Personal,Luscombe,8,N,1.0,1.0,REC,SUBS,091,N45729,Carbondale,IL,USA,374641N,0089157W,MDH,Southern Illinois,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Loss of control on ground
37255,20190527X21715,ERA19TA182,2019-05-27,ACC,1.0,Airplane,Personal,Aeronca,7AC,N,1.0,1.0,REC,SUBS,091,N1797E,Concord,GA,USA,033240N,0842556W,2GA5,Windrift Aerodrome,NONE,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing-Landing Roll,Collision with terr/obj (non-CFIT)
37256,20190527X71334,CEN19LA157,2019-05-27,ACC,1.0,Airplane,Personal,Piper,PA18,N,1.0,1.0,REC,SUBS,091,N70699,Palm City,FL,USA,027948N,0080179W,,,MINR,0.0,0.0,0.0,1.0,VMC,3.0,Landing,Landing,Collision with terr/obj (non-CFIT)
37257,20190527X74425,GAA19CA358,2019-05-27,ACC,1.0,Airplane,Personal,Beech,35,N,1.0,1.0,REC,SUBS,091,N9018S,Bowie,MD,USA,385630N,0764621W,W00,FREEWAY,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Landing,Landing,Landing gear not configured
37258,20190529X23833,GAA19CA289,2019-05-27,ACC,1.0,Airplane,Aerial Application,Air Tractor,AT802,N,1.0,1.0,TP,SUBS,137,N802WW,Fisher,AR,USA,353013N,0091024W,48AR,Whirlwind Aviation,NONE,0.0,0.0,0.0,1.0,VMC,4.0,Unknown broad phase,Takeoff,Collision with terr/obj (non-CFIT)
37259,20181222X82236,GAA19CA108,2019-05-28,ACC,1.0,Airplane,Personal,De Havilland,DHC 2,N,1.0,1.0,REC,SUBS,091,N501J,Hollister,CA,USA,037217N,0012175W,,,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Landing gear not configured
37260,20190529X10733,GAA19CA294,2019-05-28,ACC,1.0,Airplane,Personal,RATHEON AIRCRAFT COMPANY,A36,N,1.0,1.0,REC,SUBS,091,N998LS,Hilton Head,SC,USA,321328N,0804151W,HXD,Hilton Head,NONE,0.0,0.0,0.0,2.0,VMC,1.0,Landing,Landing-Flare/Touchdown,Landing gear not configured
37261,20190531X35155,DCA19CA153,2019-05-28,ACC,1.0,Airplane,,Airbus,A320,N,2.0,2.0,TF,,121,N507JT,Fort Lauderdale,FL,USA,026522N,0080858W,,,,0.0,0.0,0.0,0.0,VMC,2.0,Enroute,Enroute-Cruise,Cabin safety event
37262,20190529X03317,ERA19FA181,2019-05-28,ACC,1.0,Airplane,Personal,Piper,PA28R,N,1.0,1.0,REC,DEST,091,N3933T,Auburn Township,OH,USA,412231N,0811135W,,,FATL,1.0,0.0,0.0,0.0,VMC,3.0,Uncontrolled Descent,Uncontrolled Descent,Collision with terr/obj (non-CFIT)
37263,20190528X61745,CEN19FA155,2019-05-28,ACC,1.0,Airplane,Personal,Cessna,R172,N,1.0,1.0,REC,DEST,091,N2583V,Mertzon,TX,USA,311535N,1004912W,,,FATL,1.0,0.0,0.0,0.0,VMC,2.0,Enroute,Enroute,Loss of control in flight
37264,20190530X31020,CEN19LA158,2019-05-29,ACC,1.0,Airplane,Personal,BOEING,B75N1,N,1.0,1.0,REC,SUBS,091,N60955,Fredericksburg,TX,USA,301615N,0985213W,,Bella Vista Ranch Airport,SERS,0.0,1.0,1.0,0.0,VMC,5.0,Emergency Descent,Emergency Descent,Loss of engine power (partial)
37265,20190529X41550,ERA19FA183,2019-05-29,ACC,,,,,,,,,,,,,Green Cove Springs,FL,USA,295728N,0814338W,,,FATL,1.0,1.0,1.0,0.0,VMC,,,,
37266,20190529X35604,WPR19LA168,2019-05-29,ACC,1.0,Helicopter,Instructional,Sikorsky,UH19,N,1.0,,,SUBS,091,N955TC,Brewster,WA,USA,048859N,1194915W,,,MINR,0.0,0.0,0.0,1.0,VMC,3.0,Emergency Descent,Unknown specific phase,Hard landing
37267,20190529X50112,ERA19FA184,2019-05-29,ACC,1.0,Airplane,Personal,Mooney,M20J,N,1.0,1.0,REC,SUBS,091,N201DG,Cape May,NJ,USA,385532N,0745635W,,,FATL,1.0,0.0,0.0,0.0,VMC,2.0,Maneuvering,Maneuvering-Low-alt flying,Miscellaneous/other
37268,20190530X80613,CEN19LA159,2019-05-30,ACC,1.0,Airplane,,Lancair,LC41,N,,1.0,REC,SUBS,091,N2514F,Cleburne,TX,USA,322325N,0097261W,,,NONE,0.0,0.0,0.0,1.0,VMC,2.0,Emergency Descent,Emergency Descent,Loss of engine power (total)
37269,20190530X22914,GAA19CA295,2019-05-30,ACC,1.0,Airplane,Personal,Pipistrel,ALPHA TRAINER,N,1.0,1.0,REC,SUBS,091,N40EN,Salida,CO,USA,383148N,0010640W,ANK,Salida Arpt Harriett Alexander,NONE,0.0,0.0,0.0,1.0,VMC,1.0,Prior to flight,Prior to flight,Aircraft servicing event
